ProductID,StockoutRate,DemandVariability,ReorderPoint,InventoryTurnoverRatio,FillRate,EOQ,DaysOfSupply,DeadStockPercentage,RevenueLostStockouts,SafetyStock
PROD-6025,0.0,27.999350275251363,986.499449507454,257.0375523609117,1.0,1166.1487108042609,1.4200259714872168,49.589041095890416,0.0,101.36110732883377
PROD-6026,0.0,16.98865433266931,574.3934712719445,146.5099195763432,1.0,867.821107648709,2.4912988899008046,77.26027397260275,0.0,62.24905236136585
PROD-6027,0.0,32.060416631991686,1118.8347420431273,281.0887433410193,1.0,1173.3058887124573,1.2985222946376718,46.3013698630137,0.0,118.80468524239079
PROD-6028,0.0,17.146844335353542,594.8021655460027,152.62475414858815,1.0,861.9638095940757,2.3914862437364093,72.32876712328768,0.0,62.6889101760777
PROD-6029,0.0,11.772648092636212,428.9919501836156,104.7081786577102,1.0,729.7727601710938,3.4858786073739347,87.3972602739726,0.0,44.03805112543137
PROD-603,0.0,27.365235045881896,972.9247525500576,245.50773532719373,1.0,1112.4530827699946,1.4867148666967915,50.136986301369866,0.0,102.20155366883382
PROD-6030,0.0,13.476761182736626,473.5362451706146,121.1768258313874,1.0,772.1360233609555,3.0121270919233565,79.45205479452055,0.0,49.804343132835065
PROD-6031,0.0,32.124500721262514,1139.7236398039806,296.0542807021102,1.0,1186.2687750437256,1.2328820212779257,44.93150684931507,0.0,118.29621195856156
PROD-6032,0.0,22.187612648737787,789.4043688698979,201.11511971138077,1.0,980.0840065400434,1.8148809523809524,65.75342465753424,0.0,81.68184728040275
PROD-6033,0.0,19.513017073619583,673.4814077646796,178.47273164572184,1.0,923.6427650359316,2.04513034923758,70.68493150684931,0.0,70.67972584255963
PROD-6034,0.0,15.1148162320133,514.2514699851001,129.13826407546134,1.0,809.9626236001023,2.8264279577640443,84.93150684931507,0.0,55.61330407960005
PROD-6035,0.0,27.031362631363308,987.5229118397076,254.0533840596574,1.0,1127.0270211436018,1.4367059165576392,53.6986301369863,0.0,99.97815462387219
PROD-6036,0.0,16.41070610992543,515.8535896584141,143.6828733941557,1.0,850.8821763834449,2.5403166806020065,76.98630136986301,0.0,58.6088007815383
PROD-6037,0.0,3.8659516054194,128.7442079485682,33.91870168788513,1.0,413.8960063418393,10.761025093432997,100.0,0.0,13.963324467309441
PROD-6038,0.0,23.7536065699302,882.9292201382505,226.26318032820157,1.0,1060.2608727265674,1.6131656925822242,56.986301369863014,0.0,88.18973841559615
PROD-6039,0.0,9.705273710678492,324.78171240501194,83.11366675324425,1.0,667.9918583666289,4.39157619027502,90.41095890410958,0.0,35.024135116612996
PROD-604,0.0,32.51705350471706,1161.7102246556492,286.9051640458164,1.0,1194.8793901045804,1.2721973869446022,45.20547945205479,0.0,120.16911693086978
PROD-6040,0.0,22.209369399340524,748.0142379984292,198.9976474017322,1.0,965.8294835715031,1.8341925382823536,60.54794520547945,0.0,81.78443900892862
PROD-6041,0.0,30.14884346548283,943.3989379323206,268.48792124956054,1.0,1163.9718463007152,1.359465253785965,45.75342465753425,0.0,105.25293013262423
PROD-6042,0.0,16.311932317556998,566.7205462526538,153.48556165325058,1.0,856.7107798247669,2.37807384661103,71.78082191780823,0.0,59.586529706843855
PROD-6043,0.0,8.753779854966062,312.7583372622764,79.13466322001658,1.0,633.521055961554,4.612390893548097,93.69863013698631,0.0,32.03954195521757
PROD-6044,0.0,15.998641369382415,523.2781121760478,137.37857906737426,1.0,814.0266356643008,2.656891652817241,75.06849315068493,0.0,58.34401158663132
PROD-6045,0.0,6.629019220834798,229.32829895697935,57.356250691949235,1.0,539.234476694545,6.363735348747838,96.16438356164385,0.0,24.77078172631865
PROD-6046,0.0,28.689548623335778,1018.9370363896857,256.97129842778077,1.0,1144.9004044077165,1.4203920913859553,52.602739726027394,0.0,105.3854151974465
PROD-6047,0.0,26.725298456714775,909.048615727857,234.76207906295755,1.0,1077.6130459206483,1.5547655799304612,58.63013698630137,0.0,98.06153316320567
PROD-6048,0.0,23.249441599706824,820.2684202340507,204.34378278858907,1.0,992.4087040778086,1.786205555260878,63.013698630136986,0.0,86.36462720975547
PROD-6049,0.0,23.514206953386623,867.4020441512283,209.27838953888508,1.0,1022.556116825803,1.744088344736526,62.465753424657535,0.0,88.54395293458509
PROD-605,0.0,30.161500662830605,1112.4351051882786,285.6309653225887,1.0,1241.6598197010146,1.27787265497553,43.83561643835616,0.0,110.88417111884996
PROD-6050,0.0,11.114929955745113,387.2062286735313,94.5706474107381,1.0,713.1728302731274,3.859548496212957,88.76712328767124,0.0,40.896162412023706
PROD-6051,0.0,7.5724112416485205,269.5056613361076,68.50708907198525,1.0,568.5935935547672,5.327915766738661,94.79452054794521,0.0,28.182379282467835
PROD-6052,0.0,34.431393364399256,1189.3715036326378,309.111257104443,1.0,1222.0686887272993,1.180804618437669,34.52054794520548,0.0,126.96541727784637
PROD-6053,0.0,3.0770794405550177,105.54042306400386,26.241898680779258,1.0,370.3945531002261,13.909054540605416,100.0,0.0,11.252949380716155
PROD-6054,0.0,9.006739744821635,337.3926316663974,85.87604151884364,1.0,651.6035022333147,4.2503123519021155,90.41095890410958,0.0,33.53859155761222
PROD-6055,0.0,13.976905103087924,501.8036687824232,122.98278089508496,1.0,781.9731814438285,2.967895158521231,82.73972602739727,0.0,51.68086345295362
PROD-6056,0.0,9.759020268034142,340.2205307773562,83.69165345250109,1.0,648.9865253459885,4.361247328052308,89.58904109589041,0.0,35.9369049857686
PROD-6057,0.0,2.689484767668355,87.19729714587295,22.5503970982432,1.0,343.3396837827858,16.185967741935485,100.0,0.0,9.819036562090455
PROD-6058,0.0,19.588963796851345,713.5133462394691,180.04011316560573,1.0,950.5993617727582,2.027325986316523,67.67123287671232,0.0,73.10063247850402
PROD-6059,0.0,20.55640016726714,751.4881337468662,194.84247442252925,1.0,975.274256869217,1.8733081741123472,61.917808219178085,0.0,77.32469948733184
PROD-606,0.0,21.317555571010182,775.4759768168268,198.15034340925848,1.0,998.409452208611,1.8420356670597906,67.3972602739726,0.0,77.45715636198705
PROD-6060,0.0,30.633132884961913,1114.2737751390398,277.9105557218398,1.0,1170.9231177288248,1.3133722072986962,38.9041095890411,0.0,114.25319271351441
PROD-6061,0.0,29.022037129895804,1107.911325539092,284.87060234407284,1.0,1180.3886508913777,1.281283491510104,47.12328767123288,0.0,107.25303179541083
PROD-6062,0.0,22.209018975625693,790.4266528770246,196.05583574562056,1.0,995.7003865546516,1.86171453969665,65.20547945205479,0.0,82.9001512855605
PROD-6063,0.0,18.36449862027241,665.25647958738,168.44619633791342,1.0,898.9197921628796,2.166864007233429,70.41095890410959,0.0,67.83025357807786
PROD-6064,0.0,9.660714226585704,333.92382044852934,88.32703669466662,1.0,664.3446033489727,4.132370038199634,90.13698630136986,0.0,35.07236257432872
PROD-6065,0.0,10.286580762841274,369.0458291101091,92.90660470014075,1.0,657.9786920885184,3.9286765583356535,89.86301369863014,0.0,38.45858891326686
PROD-6066,0.0,23.228413746495534,814.9374376585873,209.70282317979198,1.0,1020.6557285829824,1.7405583504570254,60.54794520547945,0.0,86.07637310236002
PROD-6067,0.0,5.551172857724935,189.86284485611262,46.235007864726704,1.0,480.7339845707841,7.894450911913077,100.0,0.0,20.770856212605043
PROD-6068,0.0,23.09326234246568,803.9379381749858,216.1278763320451,1.0,1030.7502079009873,1.688815002462881,56.43835616438356,0.0,84.68776364490392
PROD-6069,0.0,8.26252692562926,286.55560686433057,70.94704034791013,1.0,608.2231792109746,5.144682543628499,93.97260273972603,0.0,30.409432948806106
PROD-607,0.0,13.831711487066524,511.4019339035215,133.1477084314167,1.0,794.8265463867212,2.7413164244430726,80.54794520547945,0.0,51.15794599870609
PROD-6070,0.0,12.377674832601988,436.7904191732791,115.5579613258566,1.0,757.6557193465247,3.158588086983927,81.91780821917808,0.0,44.79595886320247
PROD-6071,0.0,32.05305303150815,1098.7632124990357,290.4792719219323,1.0,1224.2847782177403,1.2565440473084617,46.849315068493155,0.0,115.44010286355584
PROD-6072,0.0,3.695553104781939,131.05815044906632,31.168397732830794,1.0,406.187103493421,11.710579514824799,100.0,0.0,13.831355801840918
PROD-6073,0.0,13.93579933430283,496.21246237169254,130.93912652234823,1.0,804.9830340158135,2.7875548714440455,80.0,0.0,51.133791856051786
PROD-6074,0.0,8.495310445383984,286.1163715603634,76.4652251335538,1.0,621.9932733290674,4.77341169613367,93.42465753424658,0.0,30.858917147936925
PROD-6075,0.0,13.85905808100497,482.61416039979605,123.29913180741909,1.0,776.8747633758118,2.9602803738317762,83.83561643835617,0.0,51.3847081755514
PROD-6076,0.0,18.56569313582794,660.678278866812,169.08726772609998,1.0,919.741800454857,2.1586486369349456,72.05479452054794,0.0,68.53587370217349
PROD-6077,0.0,22.476919434629192,849.0614027961548,206.91991838047568,1.0,1031.252169266604,1.763967446231316,63.83561643835617,0.0,85.19271173070399
PROD-6078,0.0,35.77083612589825,1225.2704857519925,315.2973543797243,1.0,1249.3030616160336,1.1576373697078883,36.43835616438356,0.0,132.01308807526803
PROD-6079,0.0,23.480765202340194,851.281857129838,211.01713819636205,1.0,1053.7016136288273,1.7297173258996106,60.82191780821918,0.0,87.17676344836848
PROD-608,0.0,6.772548213414635,239.5591676006624,63.44634998841935,1.0,544.0339781545237,5.752892011386348,95.61643835616438,0.0,25.164761968650684
PROD-6080,0.0,21.139124679189496,757.3851441401954,195.74068649502547,1.0,964.5481293187596,1.8647119642613292,63.013698630136986,0.0,79.28578974257256
PROD-6081,0.0,13.962679552723287,482.6666689819279,124.63858424725824,1.0,794.1286651647694,2.928467153284671,83.01369863013699,0.0,51.104535954596514
PROD-6082,0.0,30.745789674663595,1114.9392962590398,292.9632197738327,1.0,1211.5565997021224,1.245890184719364,42.465753424657535,0.0,112.93861234896791
PROD-6083,0.0,10.035539736616483,334.48487274998007,90.99752708550812,1.0,649.9929538276115,4.011098012114314,91.23287671232877,0.0,36.04967040900373
PROD-6084,0.0,29.136743587529526,999.4655957716113,257.41907737330195,1.0,1139.1028638775758,1.4179213278380576,50.41095890410959,0.0,106.31575661384568
PROD-6085,0.0,31.077201340746,1108.169692046773,286.8329910334118,1.0,1223.1702060016826,1.272517497673351,42.73972602739726,0.0,113.96651728372407
PROD-6086,0.0,14.915143086850344,511.94983604142203,136.480647786626,1.0,827.8327592564889,2.674371831606788,77.53424657534246,0.0,54.60582521176451
PROD-6087,0.0,2.0750338472924508,68.295992317195,16.905151028746534,1.0,294.0175187024077,21.591052299936987,100.0,0.0,7.653764833947367
PROD-6088,0.0,29.248802422890133,1044.6842901421228,275.9478333280629,1.0,1144.049822129041,1.3227137738242962,45.47945205479452,0.0,108.91439808445774
PROD-6089,0.0,4.598553660661514,169.62727316316344,40.9219288406544,1.0,454.0817090819189,8.9194231635872,100.0,0.0,17.555817208854197
PROD-609,0.0,29.357282275104414,1076.217195696387,271.01545331042473,1.0,1159.1831580342284,1.3467866704336011,49.31506849315068,0.0,109.05340365735604
PROD-6090,0.0,7.9186031076748575,276.00607129690354,68.12648399203431,1.0,605.5822397425787,5.357681456783791,94.52054794520548,0.0,29.055254986475994
PROD-6091,0.0,12.611992362322567,436.57140194187,109.5997615724587,1.0,756.3220747636885,3.3302992156483007,89.31506849315069,0.0,46.160911643474705
PROD-6092,0.0,19.59136279874136,665.7088156374064,169.004883027477,1.0,909.5002586695757,2.1597009119591997,73.97260273972603,0.0,72.42106276974374
PROD-6093,0.0,21.224934921256192,726.7863158740968,179.86978961856076,1.0,969.9639912880059,2.0292457158816606,69.04109589041096,0.0,78.78024498526293
PROD-6094,0.0,15.170411891547477,530.827706409286,134.9710103414557,1.0,819.7179001719998,2.7042844169026123,78.63013698630137,0.0,55.71012046038461
PROD-6095,0.0,20.365853686677955,767.0783808302608,187.61515195160595,1.0,972.5560802280535,1.9454718672943287,69.04109589041096,0.0,75.30457534919535
PROD-6096,0.0,33.3937017951668,1135.0309167385374,295.6581056992342,1.0,1236.8203441926953,1.2345340545856895,40.54794520547945,0.0,121.5754233374118
PROD-6097,0.0,27.525921985522917,1010.7821912912889,256.42350702366457,1.0,1128.1342686605365,1.423426441033408,50.68493150684932,0.0,103.10358929223213
PROD-6098,0.0,34.224195303642205,1173.8915040644893,288.28830309828646,1.0,1178.5249859224969,1.2660936849580058,44.109589041095894,0.0,126.4779825980143
PROD-6099,0.0,15.63114073220808,546.4211378200235,143.76594039569247,1.0,853.2641910435406,2.538848902566189,76.43835616438356,0.0,56.82769540107355
PROD-61,0.0,25.335972763669048,887.3598082729195,227.2545489196943,1.0,1053.901039935537,1.606128465789177,59.45205479452055,0.0,93.42614514710358
PROD-610,0.0,22.892528495258393,821.9939325439759,203.36439198982458,1.0,1003.8497028827717,1.79480781482268,62.73972602739726,0.0,85.19953555079526
PROD-6100,0.0,9.240650852620664,321.5349713999668,79.64879078847763,1.0,635.7170426773599,4.58261822165419,91.23287671232877,0.0,34.52049121658046
PROD-6101,0.0,16.60275482293141,633.558446364628,157.69679902469497,1.0,866.4561655649674,2.314568223688813,74.79452054794521,0.0,62.35387256071992
PROD-6102,0.0,29.693267333581673,1037.5201974912713,280.0055426113911,1.0,1186.5814841786332,1.3035456248327535,45.20547945205479,0.0,107.89023361961992
PROD-6103,0.0,16.713992619958134,590.1649052369366,146.27204341465344,1.0,853.870954789652,2.4953503860289583,78.08219178082192,0.0,62.2047673202549
PROD-6104,0.0,22.933071238614023,854.1223991266394,212.23108921406654,1.0,1053.5397792960991,1.7198234309198843,63.83561643835617,0.0,85.12030671213793
PROD-6105,0.0,14.569351196250746,522.3922140715388,140.88737060468765,1.0,816.4817776741783,2.59072192513369,78.9041095890411,0.0,53.131661331600114
PROD-6106,0.0,35.38512335274735,1178.433436577254,308.23220988659614,1.0,1236.4481534099134,1.1841721542803385,43.28767123287671,0.0,128.31705454337506
PROD-6107,0.0,33.42010453340826,1191.0196294966784,292.3462108487303,1.0,1224.3460678822685,1.2485196881476366,43.28767123287671,0.0,124.98156311647588
PROD-6108,0.0,2.2171888821690886,75.66708563137898,19.03702049526078,1.0,312.4504132881002,19.17316841103711,100.0,0.0,8.200491255836171
PROD-6109,0.0,16.34937083927951,604.2898359549223,155.22169652254775,1.0,869.1669312139537,2.3514753940792,74.79452054794521,0.0,60.831362320535476
PROD-611,0.0,10.690187058826526,369.4245618792888,94.30919806146666,1.0,693.5437559123503,3.8702481571533327,87.94520547945206,0.0,39.35503294391975
PROD-6110,0.0,18.233938593569167,610.5247866668597,168.00966898680355,1.0,901.0691184132098,2.1724940130003425,69.31506849315069,0.0,66.29028079966965
PROD-6111,0.0,34.33016105191423,1145.8027589357246,288.90447850022315,1.0,1184.9645673867203,1.2633933606526564,40.821917808219176,0.0,126.73093133747646
PROD-6112,0.0,4.6569296567684715,155.98535695465918,42.95935017387846,1.0,449.28895021174867,8.49640412442596,100.0,0.0,16.680206135088053
PROD-6113,0.0,4.304751985688248,138.79036873664833,36.02496509573045,1.0,428.46073040598276,10.131862696606984,100.0,0.0,15.525975171379129
PROD-6114,0.0,32.49829254769749,1188.914824822672,273.7764559542848,1.0,1235.9315507415956,1.333204488778055,48.76712328767123,0.0,122.14847328749218
PROD-6115,0.0,23.85181086478402,900.0842053195067,225.7935388984684,1.0,1046.9849867843013,1.6165210119857678,58.35616438356165,0.0,89.50759000145136
PROD-6116,0.0,6.741040183888595,223.16460587538253,59.891664097029505,1.0,554.763862338303,6.094337258832373,99.17808219178083,0.0,24.548802182872915
PROD-6117,0.0,13.058517078229155,444.5892242943938,117.1456598620043,1.0,751.2370407393164,3.1157791114921727,84.93150684931507,0.0,47.82183284015887
PROD-6118,0.0,3.7673318678314556,128.07090397551337,32.319940021110995,1.0,411.25341326500376,11.293337789661319,100.0,0.0,13.869118374946428
PROD-6119,0.0,5.63075787898358,211.22469940057334,52.101524166925884,1.0,514.7475042338275,7.005553212427948,99.17808219178083,0.0,21.191751250480376
PROD-612,0.0,34.25683009194249,1193.6550893863655,296.4611345143978,1.0,1257.2262096297522,1.231190053285968,41.369863013698634,0.0,125.59202964438438
PROD-6120,0.0,2.4668111618940323,85.10940420765621,22.498743263894475,1.0,326.7410870380827,16.22312836405154,100.0,0.0,8.960605001298847
PROD-6121,0.0,16.76135818198429,593.2990948822841,147.98822067544225,1.0,855.864612833564,2.466412518064484,75.34246575342466,0.0,62.86625112368226
PROD-6122,0.0,6.839746454881429,233.32025394766274,57.73764132958342,1.0,546.2758096046014,6.321699182626335,97.53424657534246,0.0,24.87321264774213
PROD-6123,0.0,4.177922375485609,144.57340260995386,35.930819997663825,1.0,421.52380678088696,10.158409967368733,100.0,0.0,15.40182076070358
PROD-6124,0.0,30.637140074579772,1151.7298516018302,270.47264473998564,1.0,1179.8440407987387,1.3494895217624934,46.57534246575342,0.0,117.70871842894925
PROD-6125,0.0,30.957857658036584,1038.4650544547785,278.0650403180476,1.0,1162.826463334295,1.3126425370931825,45.75342465753425,0.0,112.58039778613751
PROD-6126,0.0,12.160184571596524,424.7959158140471,114.77443767301357,1.0,729.6230038851066,3.1801506276150624,81.36986301369863,0.0,44.717403751116805
PROD-6127,0.0,10.365732577204117,355.8610327183114,91.34519614983368,1.0,701.9125440531795,3.9958313669970105,89.86301369863014,0.0,37.801861272152735
PROD-6128,0.0,35.927233607769075,1316.4351476531624,324.2855267277336,1.0,1257.218954812933,1.1255513117810214,35.61643835616438,0.0,135.67668810593474
PROD-6129,0.0,19.451889492208736,684.3991140281423,185.4888808064013,1.0,941.6873378291701,1.9677729382655462,67.94520547945206,0.0,70.97712696411978
PROD-613,0.0,26.909862587924497,951.1915306054747,230.2812175018295,1.0,1105.8939372976204,1.5850185436730209,58.63013698630137,0.0,100.01600039039299
PROD-6130,0.0,4.644326936495785,171.9068169200374,40.677806440393034,1.0,467.09455497479246,8.972951885565669,100.0,0.0,17.506840950866536
PROD-6131,0.0,19.48067357877917,746.1647896888668,182.7994287182731,1.0,950.4655666871571,1.9967239643977819,70.41095890410959,0.0,73.04612103463522
PROD-6132,0.0,17.15566509346217,563.6919889143535,152.34557694578953,1.0,888.6560329010138,2.3958687040181097,74.79452054794521,0.0,60.909975358686985
PROD-6133,0.0,21.748411933905576,730.4517340577357,176.82379990180155,1.0,968.4663882998511,2.064201765840919,73.42465753424658,0.0,79.95472962040961
PROD-6134,0.0,14.934990340622411,522.9017311480137,128.81569598863223,1.0,822.1567181283816,2.833505631427172,81.36986301369863,0.0,54.93651420595591
PROD-6135,0.0,29.70888078455704,1050.3939986022438,269.58547314974516,1.0,1185.4968006536208,1.3539305205709489,51.78082191780822,0.0,107.58042072747783
PROD-6136,0.0,8.215873175184063,276.0949338010572,75.05685365429294,1.0,605.0030742026273,4.862980290662951,91.23287671232877,0.0,29.674686761867363
PROD-6137,0.0,30.60375875078666,1081.1089858462026,273.5054058093767,1.0,1192.690097054639,1.3345257250761313,47.94520547945205,0.0,113.19101320137618
PROD-6138,0.0,11.691845978349798,413.51413976880076,100.0925863022739,1.0,719.6677636253311,3.6466237259343144,89.86301369863014,0.0,43.63075784519042
PROD-6139,0.0,35.10293737786867,1235.4698235935434,326.4827822857373,1.0,1257.334454742653,1.1179762603240513,33.15068493150685,0.0,127.83413868184026
PROD-614,0.0,4.718738289331521,161.8691901887355,40.93213760006453,1.0,444.7697580327568,8.917198597500674,100.0,0.0,17.547621900146638
PROD-6140,0.0,36.31615092495229,1290.3642920657921,314.39953946979983,1.0,1260.3628579740891,1.1609431763657552,35.61643835616438,0.0,136.02906785866446
PROD-6141,0.0,16.883148090552858,558.7719880393759,142.66720503997672,1.0,834.6564272020055,2.5584015604547905,74.52054794520548,0.0,62.27351197688066
PROD-6142,0.0,12.761936881486019,481.31934367839335,118.67701913312756,1.0,776.4531644492967,3.075574383870868,85.47945205479452,0.0,48.09363204420491
PROD-6143,0.0,31.596147609008337,1093.2460810494667,294.8600330053175,1.0,1192.8294656994758,1.2378754634183249,41.64383561643836,0.0,114.38195806297556
PROD-6144,0.0,13.52295231632839,501.0681402403023,126.64029884626393,1.0,799.6703422549615,2.8821789219172236,81.91780821917808,0.0,49.852072157616995
PROD-6145,0.0,4.542294592227274,161.42235162750399,39.6150715257165,1.0,441.70754264025396,9.213665050763742,100.0,0.0,17.027592897515834
PROD-6146,0.0,18.503105833493823,640.0923130943954,164.8868165789237,1.0,906.3395700678876,2.2136396806793304,73.15068493150685,0.0,67.87352604681494
PROD-6147,0.0,3.704960851200279,135.68831761382424,34.05725736612088,1.0,407.8407120481281,10.717245845024822,100.0,0.0,13.84069916302072
PROD-6148,0.0,17.052633453291246,610.1400460703478,160.4258187457555,1.0,896.7075115981207,2.275194871085282,74.79452054794521,0.0,62.41401703330691
PROD-6149,0.0,8.575968615486707,294.8765481568573,72.5167445482866,1.0,598.6481662021331,5.033320266562133,94.24657534246576,0.0,31.779538728602763
PROD-615,0.0,6.0910634326675535,218.68597401933349,56.64055276126607,1.0,540.9516313554486,6.444146149816657,98.35616438356163,0.0,22.491516037230944
PROD-6150,0.0,7.4197731278053105,255.1799355408354,63.66669967813815,1.0,577.472271838782,5.732981320615455,94.52054794520548,0.0,27.532394675725165
PROD-6151,0.0,29.100090449822783,1001.9548007150795,262.0061862720716,1.0,1127.3902183353468,1.3930968775713481,50.95890410958904,0.0,107.89331041881783
PROD-6152,0.0,23.837240082534123,832.7188325388884,218.46924443342837,1.0,1035.70691306158,1.670715715370281,58.9041095890411,0.0,88.11629277701707
PROD-6153,0.0,26.216283049167078,920.5725987152406,232.80495830427563,1.0,1091.6096345732224,1.5678360231612667,59.45205479452055,0.0,96.27373977277398
PROD-6154,0.0,23.693254622716797,855.6001183761845,205.41071672088992,1.0,1031.7857089852553,1.7769277369104284,64.10958904109589,0.0,88.98319556300747
PROD-6155,0.0,28.371022239343308,977.2198473015933,250.64143707740436,1.0,1087.9288965908293,1.456263594144965,49.589041095890416,0.0,104.81852427497888
PROD-6156,0.0,29.872809305656737,1039.847457531388,259.5977330489907,1.0,1163.1827532919087,1.4060215230427997,49.04109589041096,0.0,109.91371658946763
PROD-6157,0.0,11.637965455861648,418.0943435675418,105.70662258191867,1.0,747.0472366759712,3.4529530041236414,87.3972602739726,0.0,42.867773294902314
PROD-6158,0.0,16.887062762809887,577.8949026448716,155.37192178181672,1.0,885.9753949346316,2.34920181081725,71.78082191780823,0.0,61.08104014107118
PROD-6159,0.0,7.051223306129281,240.33449305639792,60.87070885492666,1.0,569.0288822826531,5.996315910660833,95.06849315068493,0.0,25.56259460539631
PROD-616,0.0,21.564172789507605,778.9903950446479,198.23338293650795,1.0,992.714928000226,1.8412640423782993,62.465753424657535,0.0,79.38670538405036
PROD-6160,0.0,4.943199879523755,158.9493616507737,42.388832982952565,1.0,456.24879293652043,8.610758407687028,100.0,0.0,17.767226033588134
PROD-6161,0.0,8.466748768756045,307.86619558698663,78.47343053138938,1.0,619.3709071235072,4.651255813953488,91.5068493150685,0.0,31.272387438480596
PROD-6162,0.0,34.83208640843461,1250.0940444184314,324.1059118024083,1.0,1268.3893365253787,1.126175076443909,36.43835616438356,0.0,128.12552041599153
PROD-6163,0.0,31.020751019730152,1107.4180471526013,282.3971000463831,1.0,1175.7872911663749,1.292506190538251,43.28767123287671,0.0,114.9832640539641
PROD-6164,0.0,9.11409275451592,326.85380004376486,80.14809140814502,1.0,639.260462348286,4.55406976744186,94.24657534246576,0.0,34.00218107289864
PROD-6165,0.0,18.897032765969403,700.805973243531,167.25301502993614,1.0,930.9463969068534,2.1823223930203572,73.6986301369863,0.0,70.40513160846362
PROD-6166,0.0,5.77423096077032,195.9639097738633,51.352506801399144,1.0,502.47768114303835,7.107734806629835,99.72602739726028,0.0,21.239794199398897
PROD-6167,0.0,6.878045628404616,234.1763591162793,56.40822647407879,1.0,534.8309000936649,6.470687394643192,97.53424657534246,0.0,25.63258480346564
PROD-6168,0.0,17.33500442582794,611.7592790162987,150.8688510500129,1.0,883.2096761934507,2.4193198096206276,76.43835616438356,0.0,63.57104231645489
PROD-6169,0.0,10.567965306151772,374.45396709977933,94.60550985847344,1.0,674.2413168238405,3.858126239645316,89.86301369863014,0.0,39.34157528958684
PROD-617,0.0,17.03315253889359,630.7992390353999,164.292018419033,1.0,901.9535247589166,2.2216538789428815,70.41095890410959,0.0,62.567936358980155
PROD-6170,0.0,31.988475692800378,1163.0210321730908,283.66373632806784,1.0,1218.0733468476722,1.2867347963641842,43.83561643835616,0.0,119.30825004631699
PROD-6171,0.0,19.202293866059353,703.9060942049813,179.29882195287811,1.0,938.094952954728,2.0357077421062275,66.84931506849315,0.0,70.9634621905909
PROD-6172,0.0,27.418172430652653,965.5272961764724,243.602594745591,1.0,1092.1397748106958,1.4983420040381412,53.42465753424658,0.0,100.88215015563485
PROD-6173,0.0,29.565733895911585,1056.7007869951153,279.90763244965484,1.0,1175.225629198776,1.3040015979758972,45.20547945205479,0.0,108.21297625590431
PROD-6174,0.0,27.088458525315485,970.6294226350365,247.06440646914535,1.0,1103.3953526374462,1.4773475678520411,48.49315068493151,0.0,100.97834106244302
PROD-6175,0.0,27.45438788463742,1044.3108743771531,262.0058676628835,1.0,1110.57429028592,1.3930985716306037,49.04109589041096,0.0,103.08136938800037
PROD-6176,0.0,19.070910799367883,656.1294211812249,160.90272340505817,1.0,921.0431781675325,2.2684513492114444,73.97260273972603,0.0,69.66491588859752
PROD-6177,0.0,10.879224199966446,394.8619776022578,101.23929259395877,1.0,695.9617858838888,3.6053195419283344,86.3013698630137,0.0,40.55476286080779
PROD-6178,0.0,9.312642204667497,348.7533506216944,84.28024824970548,1.0,656.6722334081742,4.330789331784811,92.87671232876711,0.0,34.59364255673501
PROD-6179,0.0,7.679997224521552,269.21897125430905,70.02906976744185,1.0,594.5481895390478,5.212121212121213,94.79452054794521,0.0,28.312144186506934
PROD-618,0.0,8.292591761768575,293.80756469275605,73.89814614795468,1.0,617.8042392565083,4.93923080653766,93.97260273972603,0.0,30.536885265479203
PROD-6180,0.0,22.276732085588026,782.5881812584252,205.7528092187404,1.0,1007.2040466186339,1.7739733488253877,60.82191780821918,0.0,81.89701832678308
PROD-6181,0.0,22.12022730032751,790.800644947489,196.55717380011959,1.0,1027.3837115804042,1.8569660569660567,67.12328767123287,0.0,81.88072425803726
PROD-6182,0.0,7.322271203479108,259.7565349718541,69.40839791834283,1.0,575.0678131890869,5.258729648671808,94.24657534246576,0.0,26.642961732131
PROD-6183,0.0,27.575741083639205,927.0605153597429,238.0193082440798,1.0,1118.688191540375,1.5334890378964814,56.986301369863014,0.0,100.42239690638922
PROD-6184,0.0,1.9349071614208728,60.910842633668175,15.336134453781513,1.0,276.6141017482591,23.8,100.0,0.0,7.113391975568403
PROD-6185,0.0,3.0800866244849168,109.21917666219181,26.45214393616609,1.0,374.1491924774152,13.798503474078032,100.0,0.0,11.478635919204082
PROD-6186,0.0,6.742829778709947,240.1464458315102,62.52406024992108,1.0,552.6550185103983,5.837752675386445,94.79452054794521,0.0,24.857296602968642
PROD-6187,0.0,22.52117541034694,782.8588657614204,202.7272773289599,1.0,994.3767099226516,1.800448389625066,64.10958904109589,0.0,82.95544831156256
PROD-6188,0.0,24.239336134218018,889.9588916098464,218.42637189497512,1.0,1044.3641872280593,1.6710436419989667,60.54794520547945,0.0,91.13030847514581
PROD-6189,0.0,2.3278125838565145,76.979427639155,19.2178126902692,1.0,312.19315410315534,18.992796208530805,100.0,0.0,8.66112904862815
PROD-619,0.0,27.990083672314032,920.2868031215315,237.38473274928634,1.0,1098.6906374896264,1.5375883519244449,55.89041095890411,0.0,101.73045555756913
PROD-6190,0.0,35.897946278888995,1294.7228060762432,332.2334643789555,1.0,1294.5915875999174,1.0986250306912793,31.780821917808222,0.0,133.16966294531684
